-25,60,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-25,65,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-20,-95,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
-20,-85,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
-20,-65,15,Limbic Lobe,Posterior Cingulate,Brodmann area 31
-20,-35,15,Sub-lobar,Caudate,Caudate Tail
-20,-30,15,Sub-lobar,Caudate,Caudate Tail
-20,-25,15,Sub-lobar,Thalamus,Pulvinar
-20,-20,15,Sub-lobar,Thalamus,Lateral Posterior Nucleus
-20,-15,15,Sub-lobar,Thalamus,*
-20,40,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
-20,65,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-15,-100,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
-15,-85,15,Occipital Lobe,Middle Occipital Gyrus,*
-15,-75,15,Occipital Lobe,Cuneus,Brodmann area 18
-15,-70,15,Occipital Lobe,Cuneus,Brodmann area 18
-15,-65,15,Limbic Lobe,Posterior Cingulate,Brodmann area 31
-15,-25,15,Sub-lobar,Thalamus,Pulvinar
-15,-20,15,Sub-lobar,Thalamus,Lateral Posterior Nucleus
-15,-15,15,Sub-lobar,Thalamus,Ventral Lateral Nucleus
-15,-10,15,Sub-lobar,Thalamus,*
-15,0,15,Sub-lobar,Caudate,Caudate Body
-15,5,15,Sub-lobar,Caudate,Caudate Body
-15,10,15,Sub-lobar,Caudate,Caudate Body
-15,15,15,Sub-lobar,Caudate,Caudate Body
-15,35,15,Limbic Lobe,Anterior Cingulate,Brodmann area 32
-15,40,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
-15,65,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-10,-100,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
-10,-95,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
-10,-90,15,Occipital Lobe,Middle Occipital Gyrus,*
-10,-85,15,Occipital Lobe,Cuneus,Brodmann area 18
-10,-80,15,Occipital Lobe,Cuneus,Brodmann area 18
-10,-75,15,Occipital Lobe,Cuneus,*
-10,-70,15,Occipital Lobe,Cuneus,Brodmann area 18
-10,-65,15,Limbic Lobe,Posterior Cingulate,Brodmann area 31
-10,-25,15,Sub-lobar,Thalamus,*
-10,-20,15,Sub-lobar,Thalamus,Lateral Dorsal Nucleus
-10,-15,15,Sub-lobar,Thalamus,Anterior Nucleus
-10,-10,15,Sub-lobar,Thalamus,Anterior Nucleus
-10,-5,15,Sub-lobar,Caudate,Caudate Body
-10,0,15,Sub-lobar,Caudate,Caudate Body
-10,5,15,Sub-lobar,Caudate,Caudate Body
-10,10,15,Sub-lobar,Caudate,Caudate Body
-10,35,15,Limbic Lobe,Anterior Cingulate,Brodmann area 32
-10,40,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
-10,65,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-5,-100,15,Occipital Lobe,Cuneus,Brodmann area 18
-5,-95,15,Occipital Lobe,Cuneus,Brodmann area 18
-5,-90,15,Occipital Lobe,Cuneus,Brodmann area 18
-5,-85,15,Occipital Lobe,Cuneus,Brodmann area 18
-5,-80,15,Occipital Lobe,Cuneus,Brodmann area 18
-5,-70,15,Occipital Lobe,Cuneus,Brodmann area 18
-5,-65,15,Limbic Lobe,Posterior Cingulate,Brodmann area 31
-5,-55,15,Limbic Lobe,Posterior Cingulate,Brodmann area 23
-5,-50,15,Limbic Lobe,Posterior Cingulate,Brodmann area 30
-5,-45,15,Limbic Lobe,Posterior Cingulate,Brodmann area 29
-5,-20,15,Sub-lobar,Thalamus,*
-5,-15,15,Sub-lobar,Thalamus,*
-5,-10,15,Sub-lobar,Thalamus,*
-5,25,15,Limbic Lobe,Anterior Cingulate,Brodmann area 24
-5,30,15,Limbic Lobe,Anterior Cingulate,Brodmann area 24
-5,35,15,Limbic Lobe,Anterior Cingulate,Brodmann area 32
-5,40,15,Limbic Lobe,Anterior Cingulate,Brodmann area 32
-5,45,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
-5,50,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
-5,55,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
-5,60,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 10
-5,65,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 10
0,-90,15,Occipital Lobe,Cuneus,Brodmann area 18
0,-85,15,Occipital Lobe,Cuneus,Brodmann area 18
0,-80,15,Occipital Lobe,Cuneus,Brodmann area 18
0,-75,15,Occipital Lobe,Cuneus,Brodmann area 18
0,-70,15,Occipital Lobe,Cuneus,Brodmann area 18
0,-65,15,Limbic Lobe,Posterior Cingulate,Brodmann area 31
0,-60,15,Limbic Lobe,Posterior Cingulate,Brodmann area 23
0,-55,15,Limbic Lobe,Posterior Cingulate,Brodmann area 23
0,-50,15,Limbic Lobe,Posterior Cingulate,Brodmann area 30
0,-45,15,Limbic Lobe,Posterior Cingulate,Brodmann area 29
0,30,15,Limbic Lobe,Anterior Cingulate,Brodmann area 24
5,-100,15,Occipital Lobe,Cuneus,Brodmann area 18
5,-95,15,Occipital Lobe,Cuneus,Brodmann area 18
5,-90,15,Occipital Lobe,Cuneus,Brodmann area 18
5,-85,15,Occipital Lobe,Cuneus,Brodmann area 18
5,-80,15,Occipital Lobe,Cuneus,Brodmann area 18
5,-75,15,Occipital Lobe,Cuneus,Brodmann area 18
5,-70,15,Occipital Lobe,Cuneus,Brodmann area 18
5,-65,15,Limbic Lobe,Posterior Cingulate,Brodmann area 31
5,-60,15,Limbic Lobe,Posterior Cingulate,Brodmann area 23
5,-55,15,Limbic Lobe,Posterior Cingulate,Brodmann area 23
5,-50,15,Limbic Lobe,Posterior Cingulate,Brodmann area 30
5,-45,15,Limbic Lobe,Posterior Cingulate,Brodmann area 29
5,-15,15,Sub-lobar,Thalamus,*
5,25,15,Limbic Lobe,Anterior Cingulate,Brodmann area 24
5,30,15,Limbic Lobe,Anterior Cingulate,Brodmann area 24
5,35,15,Limbic Lobe,Anterior Cingulate,Brodmann area 32
5,40,15,Limbic Lobe,Anterior Cingulate,Brodmann area 32
5,45,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
5,50,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
5,55,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
5,60,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 10
10,-100,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
10,-95,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
10,-90,15,Occipital Lobe,Cuneus,Brodmann area 18
10,-85,15,Occipital Lobe,Cuneus,Brodmann area 18
10,-80,15,Occipital Lobe,Cuneus,Brodmann area 18
10,-75,15,Occipital Lobe,Cuneus,Brodmann area 18
10,-70,15,Occipital Lobe,Cuneus,Brodmann area 18
10,-65,15,Limbic Lobe,Posterior Cingulate,Brodmann area 31
10,-55,15,Limbic Lobe,Posterior Cingulate,Brodmann area 23
10,-45,15,Limbic Lobe,Posterior Cingulate,Brodmann area 29
10,-25,15,Sub-lobar,Thalamus,Pulvinar
10,-20,15,Sub-lobar,Thalamus,Lateral Dorsal Nucleus
10,-15,15,Sub-lobar,Thalamus,Anterior Nucleus
10,-10,15,Sub-lobar,Thalamus,Anterior Nucleus
10,-5,15,Sub-lobar,Caudate,Caudate Body
10,0,15,Sub-lobar,Caudate,Caudate Body
10,5,15,Sub-lobar,Caudate,Caudate Body
10,10,15,Sub-lobar,Caudate,Caudate Body
10,15,15,Sub-lobar,Caudate,Caudate Body
10,35,15,Limbic Lobe,Anterior Cingulate,Brodmann area 32
10,40,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
10,65,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
15,-100,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
15,-90,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
15,-85,15,Occipital Lobe,Cuneus,Brodmann area 18
15,-75,15,Occipital Lobe,Cuneus,Brodmann area 18
15,-70,15,Occipital Lobe,Cuneus,Brodmann area 18
15,-65,15,Limbic Lobe,Posterior Cingulate,Brodmann area 31
15,-25,15,Sub-lobar,Thalamus,Pulvinar
15,-20,15,Sub-lobar,Thalamus,Lateral Posterior Nucleus
15,-15,15,Sub-lobar,Thalamus,Ventral Lateral Nucleus
15,-10,15,Sub-lobar,Thalamus,*
15,0,15,Sub-lobar,Caudate,Caudate Body
15,5,15,Sub-lobar,Caudate,Caudate Body
15,10,15,Sub-lobar,Caudate,Caudate Body
15,15,15,Sub-lobar,Caudate,Caudate Body
15,35,15,Limbic Lobe,Anterior Cingulate,Brodmann area 32
15,40,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
15,65,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
20,-95,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
20,-85,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
20,-70,15,Occipital Lobe,Cuneus,Brodmann area 18
20,-65,15,Limbic Lobe,Posterior Cingulate,Brodmann area 31
20,-35,15,Sub-lobar,Caudate,Caudate Tail
20,-30,15,Sub-lobar,Caudate,Caudate Tail
20,-25,15,Sub-lobar,Thalamus,Pulvinar
20,-20,15,Sub-lobar,Thalamus,Lateral Posterior Nucleus
20,-15,15,Sub-lobar,Thalamus,*
20,35,15,Limbic Lobe,Anterior Cingulate,Brodmann area 32
20,40,15,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
20,65,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
25,-95,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
25,-65,15,Limbic Lobe,Posterior Cingulate,Brodmann area 31
25,0,15,Sub-lobar,Lentiform Nucleus,Putamen
25,55,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
25,60,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
25,65,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
30,-95,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
30,-30,15,Sub-lobar,Insula,Brodmann area 13
30,-25,15,Sub-lobar,Insula,Brodmann area 13
30,-20,15,Sub-lobar,Claustrum,*
30,-15,15,Sub-lobar,Claustrum,*
30,-5,15,Sub-lobar,Claustrum,*
30,0,15,Sub-lobar,Claustrum,*
30,5,15,Sub-lobar,Claustrum,*
30,55,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
30,60,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
30,65,15,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
35,-90,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
35,-30,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 41
35,-25,15,Sub-lobar,Insula,Brodmann area 13
35,-20,15,Sub-lobar,Insula,Brodmann area 13
35,-10,15,Sub-lobar,Insula,Brodmann area 13
35,-5,15,Sub-lobar,Insula,Brodmann area 13
35,0,15,Sub-lobar,Insula,Brodmann area 13
35,5,15,Sub-lobar,Insula,Brodmann area 13
35,55,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
35,60,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
40,-85,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
40,-60,15,Occipital Lobe,Middle Temporal Gyrus,Brodmann area 19
40,-55,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
40,-35,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 41
40,-30,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 41
40,-25,15,Sub-lobar,Insula,Brodmann area 13
40,-20,15,Sub-lobar,Insula,Brodmann area 13
40,-15,15,Sub-lobar,Insula,Brodmann area 13
40,-10,15,Sub-lobar,Insula,Brodmann area 13
40,-5,15,Sub-lobar,Insula,Brodmann area 13
40,0,15,Sub-lobar,Insula,Brodmann area 13
40,35,15,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
40,50,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
40,55,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
40,60,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
45,-85,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
45,-60,15,Occipital Lobe,Middle Temporal Gyrus,Brodmann area 19
45,-55,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
45,-35,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 41
45,-30,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 41
45,-25,15,Sub-lobar,Insula,Brodmann area 41
45,-20,15,Sub-lobar,Insula,Brodmann area 13
45,-15,15,Sub-lobar,Insula,Brodmann area 13
45,30,15,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
45,35,15,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
45,40,15,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
45,45,15,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
45,50,15,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
45,55,15,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
50,-80,15,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
50,-75,15,Occipital Lobe,Middle Temporal Gyrus,Brodmann area 19
50,-60,15,Occipital Lobe,Middle Temporal Gyrus,Brodmann area 19
50,-55,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
50,-35,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 41
50,-30,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 41
50,-25,15,Sub-lobar,Insula,Brodmann area 40
50,-20,15,Sub-lobar,Insula,Brodmann area 40
50,-15,15,Parietal Lobe,Postcentral Gyrus,Brodmann area 43
50,15,15,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 44
50,30,15,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 46
50,35,15,Frontal Lobe,Middle Frontal Gyrus,*
50,40,15,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
50,45,15,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
50,50,15,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
55,-75,15,Occipital Lobe,Middle Temporal Gyrus,Brodmann area 19
55,-70,15,Occipital Lobe,Middle Temporal Gyrus,Brodmann area 19
55,-65,15,Occipital Lobe,Middle Temporal Gyrus,Brodmann area 19
55,-60,15,Occipital Lobe,Middle Temporal Gyrus,Brodmann area 19
55,-30,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 42
55,-25,15,Parietal Lobe,Postcentral Gyrus,Brodmann area 40
55,-15,15,Parietal Lobe,Postcentral Gyrus,Brodmann area 43
55,-5,15,Parietal Lobe,Precentral Gyrus,Brodmann area 4
55,0,15,Frontal Lobe,Precentral Gyrus,Brodmann area 6
55,5,15,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 44
55,10,15,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 44
55,15,15,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 44
55,20,15,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 45
55,30,15,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 46
55,35,15,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
55,40,15,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
55,45,15,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
60,-70,15,Occipital Lobe,Middle Temporal Gyrus,Brodmann area 19
60,-65,15,Occipital Lobe,Middle Temporal Gyrus,Brodmann area 19
60,-60,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
60,-50,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
60,-25,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 42
60,-20,15,Parietal Lobe,Postcentral Gyrus,Brodmann area 40
60,-5,15,Parietal Lobe,Postcentral Gyrus,Brodmann area 43
60,5,15,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 44
60,10,15,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 44
60,15,15,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 44
60,20,15,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 45
60,25,15,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 45
60,30,15,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 46
65,-60,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
65,-55,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
65,-50,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
65,-45,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
65,-40,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
65,-30,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 42
65,-25,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 42
65,-20,15,Parietal Lobe,Postcentral Gyrus,Brodmann area 40
65,-15,15,Parietal Lobe,Postcentral Gyrus,Brodmann area 43
65,-10,15,Parietal Lobe,Postcentral Gyrus,Brodmann area 43
65,-5,15,Parietal Lobe,Postcentral Gyrus,Brodmann area 43
65,0,15,Frontal Lobe,Precentral Gyrus,Brodmann area 6
65,5,15,Frontal Lobe,Precentral Gyrus,Brodmann area 6
70,-40,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
70,-35,15,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
-65,-50,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
-65,-45,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
-65,-40,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
-65,-35,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
-65,-30,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 42
-65,-25,20,Parietal Lobe,Postcentral Gyrus,Brodmann area 40
-65,-20,20,Parietal Lobe,Postcentral Gyrus,Brodmann area 40
-65,-15,20,Parietal Lobe,Postcentral Gyrus,Brodmann area 43
-65,-10,20,Parietal Lobe,Postcentral Gyrus,Brodmann area 43
-65,0,20,Frontal Lobe,Precentral Gyrus,Brodmann area 6
-60,-60,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 39
-60,-55,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
-60,-50,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
-60,-40,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
-60,-35,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 22
-60,-30,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 42
-60,-25,20,Parietal Lobe,Postcentral Gyrus,Brodmann area 40
-60,-10,20,Parietal Lobe,Postcentral Gyrus,Brodmann area 43
-60,-5,20,Frontal Lobe,Precentral Gyrus,Brodmann area 4
-60,0,20,Frontal Lobe,Precentral Gyrus,Brodmann area 6
-60,5,20,Frontal Lobe,Precentral Gyrus,Brodmann area 6
-60,10,20,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 45
-60,15,20,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 45
-60,20,20,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 45
-55,-75,20,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 19
-55,-70,20,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 39
-55,-65,20,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 39
-55,-60,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 39
-55,-40,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 13
-55,-35,20,Sub-lobar,Insula,Brodmann area 13
-55,-30,20,Parietal Lobe,Postcentral Gyrus,Brodmann area 40
-55,-25,20,Parietal Lobe,Postcentral Gyrus,Brodmann area 40
-55,-5,20,Frontal Lobe,Precentral Gyrus,Brodmann area 4
-55,0,20,Frontal Lobe,Precentral Gyrus,Brodmann area 6
-55,5,20,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 44
-55,10,20,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 44
-55,20,20,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 45
-55,25,20,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 45
-55,30,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
-55,35,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
-55,40,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
-50,-80,20,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 19
-50,-75,20,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 19
-50,-70,20,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 39
-50,-65,20,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 39
-50,-60,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 39
-50,-45,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 13
-50,-35,20,Sub-lobar,Insula,Brodmann area 13
-50,-30,20,Sub-lobar,Insula,Brodmann area 13
-50,-25,20,Parietal Lobe,Postcentral Gyrus,Brodmann area 40
-50,0,20,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 44
-50,10,20,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 44
-50,25,20,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 45
-50,30,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
-50,40,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
-50,45,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
-45,-80,20,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 19
-45,-60,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 39
-45,-45,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 13
-45,-40,20,Sub-lobar,Insula,Brodmann area 13
-45,-35,20,Sub-lobar,Insula,Brodmann area 13
-45,-30,20,Sub-lobar,Insula,Brodmann area 13
-45,-25,20,Sub-lobar,Insula,Brodmann area 13
-45,30,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
-45,40,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 46
-45,45,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-45,50,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-40,-85,20,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
-40,-80,20,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 19
-40,-60,20,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 39
-40,-55,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 39
-40,-45,20,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 13
-40,-40,20,Sub-lobar,Insula,Brodmann area 13
-40,-35,20,Sub-lobar,Insula,Brodmann area 13
-40,-30,20,Sub-lobar,Insula,Brodmann area 13
-40,-25,20,Sub-lobar,Insula,Brodmann area 13
-40,40,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-40,45,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-40,50,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-40,55,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-35,-90,20,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
-35,-85,20,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
-35,-80,20,Occipital Lobe,Middle Temporal Gyrus,Brodmann area 19
-35,-55,20,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 22
-35,-35,20,Sub-lobar,Insula,Brodmann area 13
-35,-30,20,Sub-lobar,Insula,Brodmann area 13
-35,-25,20,Sub-lobar,Insula,Brodmann area 13
-35,-20,20,Sub-lobar,Insula,Brodmann area 13
-35,-15,20,Sub-lobar,Insula,Brodmann area 13
-35,-10,20,Sub-lobar,Insula,Brodmann area 13
-35,-5,20,Sub-lobar,Insula,Brodmann area 13
-35,40,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-35,55,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-30,-90,20,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
-30,-85,20,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
-30,-80,20,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
-30,-35,20,Sub-lobar,Insula,Brodmann area 13
-30,-30,20,Sub-lobar,Insula,Brodmann area 13
-30,-25,20,Sub-lobar,Insula,Brodmann area 13
-30,40,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-30,60,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-25,-95,20,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
-25,-90,20,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
-25,-75,20,Occipital Lobe,Precuneus,Brodmann area 31
-25,50,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-25,55,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-25,60,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-20,-95,20,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
-20,-90,20,Occipital Lobe,Cuneus,Brodmann area 18
-20,-85,20,Occipital Lobe,Cuneus,Brodmann area 18
-20,-75,20,Occipital Lobe,Cuneus,Brodmann area 18
-20,-70,20,Occipital Lobe,Precuneus,Brodmann area 31
-20,-30,20,Sub-lobar,Caudate,Caudate Tail
-20,-25,20,Sub-lobar,Caudate,Caudate Tail
-20,35,20,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
-20,50,20,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-20,55,20,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-20,60,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-20,65,20,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-15,-95,20,Occipital Lobe,Cuneus,Brodmann area 18
-15,-90,20,Occipital Lobe,Cuneus,Brodmann area 18
-15,-85,20,Occipital Lobe,Cuneus,Brodmann area 18
-15,-80,20,Occipital Lobe,Cuneus,Brodmann area 18
-15,-75,20,Occipital Lobe,Cuneus,Brodmann area 18
-15,-70,20,Occipital Lobe,Cuneus,Brodmann area 18
-15,-65,20,Occipital Lobe,Precuneus,Brodmann area 31
-15,-25,20,Sub-lobar,Caudate,Caudate Tail
-15,-20,20,Sub-lobar,Caudate,Caudate Tail
-15,-15,20,Sub-lobar,Caudate,Caudate Body
-15,-10,20,Sub-lobar,Caudate,Caudate Body
-15,-5,20,Sub-lobar,Caudate,Caudate Body
-15,0,20,Sub-lobar,Caudate,Caudate Body
-15,5,20,Sub-lobar,Caudate,Caudate Body
-15,35,20,Limbic Lobe,Anterior Cingulate,Brodmann area 32
-15,40,20,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 9
-15,60,20,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-15,65,20,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-10,-95,20,Occipital Lobe,Cuneus,Brodmann area 18
-10,-90,20,Occipital Lobe,Cuneus,Brodmann area 18
